Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
DeltaRLE,73667,237.29,ucr,687.19,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,52.11
BitShuffle8b -1,141412,322.9,ucr,520.05,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,100.04
BitShuffle8b -9,122014,86.44,ucr,406.59,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,86.32
ByteShuffle8b -1,141412,916.63,ucr,4279.11,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,100.04
ByteShuffle8b -9,122014,87.28,ucr,431.16,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,86.32
Zstd -1,50261,116.59,ucr,251.53,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,93.06
Zstd -9,42637,30.29,ucr,395.0,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,78.94
LZ4,50586,317.86,ucr,1278.12,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,93.66
LZ4HC -1,47681,43.0,ucr,735.55,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,88.28
LZ4HC -9,45730,27.15,ucr,1061.18,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,84.67
Snappy,54017,2647.47,ucr,4914.11,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,100.01
FSE,51087,271.65,ucr,272.46,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,94.59
Huffman,51091,306.66,ucr,270.82,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,94.59
Delta,26776,239.18,ucr,664.78,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,49.58
DoubleDelta,25082,226.72,ucr,435.44,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,46.44
DeltaRLE,26780,232.03,ucr,647.45,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,49.58
BitShuffle8b -1,54043,367.65,ucr,681.28,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,100.06
BitShuffle8b -9,49113,74.64,ucr,300.03,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,90.93
ByteShuffle8b -1,54043,1128.95,ucr,4538.36,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,100.06
ByteShuffle8b -9,49113,112.75,ucr,412.86,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,90.93
Zstd -1,17731,109.44,ucr,303.14,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,62.22
Zstd -9,15261,24.63,ucr,279.03,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,53.56
LZ4,20716,239.93,ucr,874.08,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,72.7
LZ4HC -1,19276,44.41,ucr,654.1,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,67.65
LZ4HC -9,17327,18.72,ucr,778.42,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,60.81
Snappy,19874,134.31,ucr,398.65,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,69.75
FSE,24478,170.2,ucr,206.65,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,85.9
Huffman,24470,253.06,ucr,258.37,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,85.87
Delta,10525,234.52,ucr,683.55,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,36.94
DoubleDelta,10556,221.91,ucr,440.46,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,37.05
DeltaRLE,10638,223.46,ucr,606.15,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,37.33
BitShuffle8b -1,28519,503.08,ucr,2036.52,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,100.08
BitShuffle8b -9,20951,75.7,ucr,221.44,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,73.53
ByteShuffle8b -1,28519,514.55,ucr,2655.39,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,100.08
ByteShuffle8b -9,20951,75.21,ucr,225.59,False,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,73.53
Zstd -1,20685,244.32,ucr,2618.41,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,100.05
Zstd -9,17978,28.05,ucr,309.02,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,86.96
LZ4,19845,218.38,ucr,850.12,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,95.99
LZ4HC -1,19196,41.96,ucr,766.91,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,92.85
LZ4HC -9,18911,37.5,ucr,755.44,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,91.47
Snappy,20681,1114.5,ucr,2685.06,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,100.03
FSE,20158,161.26,ucr,198.37,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,97.5
Huffman,20675,558.06,ucr,4747.42,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,100.0
Delta,11465,231.72,ucr,651.94,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,55.45
DoubleDelta,9803,219.14,ucr,208.03,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,47.41
DeltaRLE,11465,224.32,ucr,639.89,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,55.45
BitShuffle8b -1,20699,637.74,ucr,1765.28,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,100.12
BitShuffle8b -9,19019,82.75,ucr,275.46,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,91.99
ByteShuffle8b -1,20699,654.96,ucr,2299.52,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,100.12
ByteShuffle8b -9,19019,82.47,ucr,288.3,False,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,91.99
Zstd -1,17736,73.31,ucr,202.08,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,85.78
Zstd -9,14526,22.61,ucr,158.63,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,70.26
LZ4,17628,175.6,ucr,690.02,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,85.26
LZ4HC -1,16847,40.61,ucr,825.42,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,81.48
LZ4HC -9,16360,34.88,ucr,836.57,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,79.13
Snappy,20681,1936.95,ucr,4682.9,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,100.03
FSE,19765,172.82,ucr,214.96,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,95.6
Huffman,19587,252.03,ucr,276.33,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,94.74
Delta,8866,247.13,ucr,756.63,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,42.88
DoubleDelta,8626,231.54,ucr,463.89,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,41.72
DeltaRLE,8866,244.13,ucr,738.23,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,42.88
BitShuffle8b -1,20699,1050.88,ucr,4867.0,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,100.12
BitShuffle8b -9,17011,76.21,ucr,236.66,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,82.28
ByteShuffle8b -1,20699,615.97,ucr,2099.2,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,100.12
ByteShuffle8b -9,17011,76.38,ucr,242.11,False,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,82.28
Zstd -1,45849,85.29,ucr,228.09,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,65.65
Zstd -9,32620,20.08,ucr,391.47,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,46.71
LZ4,50055,246.22,ucr,1215.75,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,71.68
LZ4HC -1,42809,67.93,ucr,1176.09,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,61.3
LZ4HC -9,36314,27.79,ucr,928.25,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,52.0
Snappy,50250,119.92,ucr,403.87,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,71.96
FSE,67670,187.61,ucr,230.33,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,96.9
Huffman,67549,283.92,ucr,275.84,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,96.73
Delta,26437,242.36,ucr,721.24,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,37.86
DoubleDelta,23673,227.31,ucr,457.89,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,33.9
DeltaRLE,26446,234.62,ucr,686.6,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,37.87
BitShuffle8b -1,69875,299.87,ucr,497.05,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,100.06
BitShuffle8b -9,49158,75.23,ucr,229.8,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,70.39
ByteShuffle8b -1,69875,779.93,ucr,3381.02,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,100.06
ByteShuffle8b -9,49158,75.39,ucr,236.19,False,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,70.39
Zstd -1,110459,253.2,ucr,279.87,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,89.31
Zstd -9,110049,43.55,ucr,401.72,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,88.98
LZ4,124165,1954.44,ucr,5149.25,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.39
LZ4HC -1,123617,76.97,ucr,4111.87,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,99.95
LZ4HC -9,123302,36.05,ucr,1412.22,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,99.69
Snappy,123694,2356.53,ucr,4898.61,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.01
FSE,110031,191.46,ucr,246.21,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,88.96
Huffman,110443,310.12,ucr,299.79,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,89.29
Delta,115873,240.28,ucr,670.46,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,93.68
DoubleDelta,126116,226.39,ucr,421.71,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,101.97
DeltaRLE,115873,232.31,ucr,655.04,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,93.68
BitShuffle8b -1,123733,353.35,ucr,600.86,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.04
BitShuffle8b -9,123709,92.74,ucr,2370.03,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.02
ByteShuffle8b -1,123733,1006.0,ucr,4698.92,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.04
ByteShuffle8b -9,123709,93.49,ucr,3674.1,False,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.02
Zstd -1,341734,174.63,ucr,424.65,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,46.4
Zstd -9,231648,32.59,ucr,419.9,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,31.45
LZ4,629099,319.32,ucr,1661.23,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,85.42
LZ4HC -1,469395,93.46,ucr,1644.03,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,63.73
LZ4HC -9,397639,34.88,ucr,1874.26,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,53.99
Snappy,603146,214.64,ucr,709.24,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,81.89
FSE,466606,311.35,ucr,399.95,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,63.36
Huffman,465951,514.68,ucr,685.92,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,63.27
Delta,483143,378.47,ucr,1119.2,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,65.6
DoubleDelta,523438,363.46,ucr,693.75,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,71.07
DeltaRLE,483338,374.15,ucr,1100.21,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,65.63
BitShuffle8b -1,736692,495.79,ucr,756.14,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,100.03
BitShuffle8b -9,724272,146.48,ucr,811.08,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,98.34
ByteShuffle8b -1,736692,1136.29,ucr,4857.61,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,100.03
ByteShuffle8b -9,701938,155.22,ucr,914.08,False,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,95.31
Zstd -1,599257,290.03,ucr,594.66,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,25.67
Zstd -9,501027,46.74,ucr,604.63,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,21.46
LZ4,918603,408.88,ucr,1224.05,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,39.35
LZ4HC -1,848733,141.43,ucr,1169.59,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,36.36
LZ4HC -9,571322,7.58,ucr,2145.96,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,24.47
Snappy,829610,333.07,ucr,756.4,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,35.54
FSE,1396101,349.76,ucr,439.8,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,59.8
Huffman,1407694,545.69,ucr,688.4,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,60.3
Delta,487843,426.02,ucr,1199.79,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,20.9
DoubleDelta,550479,473.79,ucr,877.22,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,23.58
DeltaRLE,503139,390.92,ucr,1083.4,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,21.55
BitShuffle8b -1,2335067,452.76,ucr,770.1,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,100.03
BitShuffle8b -9,1079737,231.0,ucr,559.14,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,46.25
ByteShuffle8b -1,2335067,856.73,ucr,11458.11,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,100.03
ByteShuffle8b -9,1188076,289.42,ucr,643.26,False,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,50.89
Zstd -1,14424,88.42,ucr,271.3,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,88.54
Zstd -9,13493,25.33,ucr,247.16,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,82.82
LZ4,15190,225.79,ucr,961.52,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,93.24
LZ4HC -1,14783,43.09,ucr,807.92,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,90.74
LZ4HC -9,14556,40.29,ucr,890.85,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,89.35
Snappy,16196,577.43,ucr,856.34,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,99.42
FSE,15737,152.01,ucr,185.62,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,96.6
Huffman,15582,216.94,ucr,231.59,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,95.65
Delta,8951,230.17,ucr,589.55,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,54.94
DoubleDelta,8405,105.64,ucr,196.06,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,51.59
DeltaRLE,8954,107.78,ucr,644.07,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,54.96
BitShuffle8b -1,16315,543.47,ucr,1667.28,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,100.15
BitShuffle8b -9,14672,85.6,ucr,180.94,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,90.06
ByteShuffle8b -1,16315,628.2,ucr,2415.27,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,100.15
ByteShuffle8b -9,14672,85.27,ucr,270.84,False,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,90.06
Zstd -1,45987,218.7,ucr,422.94,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,12.69
Zstd -9,36241,73.08,ucr,773.17,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,10.0
LZ4,73527,389.21,ucr,1048.86,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,20.28
LZ4HC -1,71082,154.44,ucr,1325.5,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,19.61
LZ4HC -9,49067,22.44,ucr,2360.05,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,13.54
Snappy,71181,486.66,ucr,1001.87,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,19.64
FSE,185550,200.56,ucr,396.47,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,51.19
Huffman,183406,503.93,ucr,424.01,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,50.6
Delta,107704,437.38,ucr,1141.64,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,29.71
DoubleDelta,128086,410.46,ucr,702.29,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,35.33
DeltaRLE,102638,282.7,ucr,1088.57,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,28.31
BitShuffle8b -1,362607,256.0,ucr,500.44,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,100.03
BitShuffle8b -9,95407,236.05,ucr,500.53,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,26.32
ByteShuffle8b -1,362607,695.34,ucr,4737.07,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,100.03
ByteShuffle8b -9,138726,215.64,ucr,592.66,False,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,38.27
Zstd -1,157340,144.06,ucr,430.41,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,66.14
Zstd -9,137531,17.46,ucr,377.97,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,57.81
LZ4,210317,214.8,ucr,1132.3,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,88.41
LZ4HC -1,185390,69.21,ucr,1093.27,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,77.93
LZ4HC -9,166594,24.6,ucr,1543.59,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,70.03
Snappy,201688,206.59,ucr,426.36,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,84.78
FSE,172430,197.84,ucr,255.59,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,72.48
Huffman,173621,325.14,ucr,414.94,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,72.98
Delta,117094,246.07,ucr,732.07,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,49.22
DoubleDelta,129832,232.63,ucr,473.03,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,54.58
DeltaRLE,117248,240.85,ucr,716.8,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,49.29
BitShuffle8b -1,237975,326.89,ucr,494.9,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,100.03
BitShuffle8b -9,225873,134.97,ucr,626.56,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,94.95
ByteShuffle8b -1,237975,979.85,ucr,4636.52,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,100.03
ByteShuffle8b -9,225873,136.01,ucr,672.91,False,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,94.95
Zstd -1,158294,146.09,ucr,427.66,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,66.54
Zstd -9,138182,18.02,ucr,386.53,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,58.09
LZ4,210309,329.91,ucr,1687.8,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,88.4
LZ4HC -1,185400,70.42,ucr,1052.71,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,77.93
LZ4HC -9,167096,24.53,ucr,1520.83,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,70.24
Snappy,201614,136.74,ucr,427.71,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,84.75
FSE,173851,296.12,ucr,386.51,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,73.08
Huffman,174433,486.23,ucr,399.64,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,73.32
Delta,117054,249.51,ucr,729.03,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,49.2
DoubleDelta,128470,231.63,ucr,452.96,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,54.0
DeltaRLE,117314,240.55,ucr,746.96,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,49.31
BitShuffle8b -1,237975,323.73,ucr,498.44,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,100.03
BitShuffle8b -9,223831,136.2,ucr,632.96,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,94.09
ByteShuffle8b -1,237975,667.17,ucr,7913.22,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,100.03
ByteShuffle8b -9,223831,136.72,ucr,663.5,False,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,94.09
Zstd -1,158020,143.2,ucr,429.98,False,/colmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,f,237895,66.42
Zstd -9,137929,17.96,ucr,379.92,False,/colmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,f,237895,57.98
LZ4,210707,325.14,ucr,1633.3,False,/colmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,f,237895,88.57
LZ4HC -1,185672,68.02,ucr,1081.75,False,/colmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,f,237895,78.05
