Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
LZ4,80211233,768.25,msrc,2139.57,True,/colmajor/uint16/msrc/msrc.dat,-1,2,16,f,113613280,70.6
Zstd -1,57442259,443.17,msrc,813.01,True,/colmajor/uint16/msrc/msrc.dat,-1,2,16,f,113613280,50.56
Zstd -9,54176717,14.83,msrc,441.52,True,/colmajor/uint16/msrc/msrc.dat,-1,2,16,f,113613280,47.69
Memcpy,56806640,11473.5,msrc,11277.88,False,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,100.0
LZ4,20155041,570.81,msrc,2035.1,False,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,35.48
Zstd -1,15318913,349.63,msrc,755.59,False,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,26.97
Zstd -9,12332908,44.02,msrc,754.36,False,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,21.71
Memcpy,56806640,4504.32,msrc,2513.49,True,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,100.0
LZ4,18350121,563.56,msrc,1252.38,True,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,32.3
Zstd -1,10585013,353.78,msrc,625.99,True,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,18.63
Zstd -9,10080275,43.83,msrc,616.14,True,/colmajor/uint8/msrc/msrc.dat,-1,2,8,f,56806640,17.74
Memcpy,56806640,3809.46,msrc,2212.91,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,100.0
Zstd -1,25854990,260.82,msrc,447.72,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,45.51
Zstd -9,24638337,27.92,msrc,458.76,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,43.37
LZ4,32526681,404.5,msrc,1343.7,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,57.26
LZ4HC -1,29603031,110.67,msrc,1219.59,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,52.11
LZ4HC -9,28893516,40.08,msrc,1317.42,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,50.86
Snappy,35655852,435.45,msrc,1071.94,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,62.77
FSE,53779128,385.45,msrc,453.75,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,94.67
Huffman,51927925,642.51,msrc,518.17,True,/rowmajor/uint8/msrc/msrc.dat,-1,5,8,c,56806640,91.41
Memcpy,6307215,6250.52,ampd_gas,2597.88,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,100.0
Zstd -1,128224,1552.47,ampd_gas,1271.06,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,2.03
Zstd -9,107721,299.38,ampd_gas,1191.97,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,1.71
LZ4,284770,2187.24,ampd_gas,1677.49,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,4.51
LZ4HC -1,237041,375.57,ampd_gas,1280.69,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,3.76
LZ4HC -9,141658,27.13,ampd_gas,1599.42,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,2.25
Snappy,440125,2005.82,ampd_gas,1396.7,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,6.98
FSE,4093540,405.99,ampd_gas,455.85,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,64.9
Huffman,2347779,732.79,ampd_gas,796.56,True,/rowmajor/uint8/ampd_gas/ampd_gas.dat,-1,5,8,c,6307215,37.22
Memcpy,122640,12264.0,ampd_weather,3090.34,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,100.0
Zstd -1,120520,622.42,ampd_weather,512.21,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,98.27
Zstd -9,120070,98.49,ampd_weather,444.42,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,97.9
LZ4,123122,3148.65,ampd_weather,2279.34,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,100.39
LZ4HC -1,122693,102.85,ampd_weather,1565.28,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,100.04
LZ4HC -9,122643,50.35,ampd_weather,2195.49,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,100.0
Snappy,122649,5938.12,ampd_weather,2644.13,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,100.01
FSE,120825,417.54,ampd_weather,441.97,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,98.52
Huffman,120506,672.17,ampd_weather,495.42,True,/rowmajor/uint8/ampd_weather/ampd_weather.dat,-1,5,8,c,122640,98.26
Memcpy,6307220,6514.12,ampd_water,2677.48,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,100.0
Zstd -1,457133,806.79,ampd_water,1080.89,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,7.25
Zstd -9,405754,160.12,ampd_water,1144.04,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,6.43
LZ4,623908,1294.94,ampd_water,1559.28,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,9.89
LZ4HC -1,597788,288.47,ampd_water,1381.65,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,9.48
LZ4HC -9,471010,20.93,ampd_water,1831.06,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,7.47
Snappy,785812,1072.26,ampd_water,1288.45,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,12.46
FSE,5408844,405.13,ampd_water,460.18,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,85.76
Huffman,2986436,690.37,ampd_water,750.14,True,/rowmajor/uint8/ampd_water/ampd_water.dat,-1,5,8,c,6307220,47.35
Memcpy,24177600,5288.8,ampd_power,2529.87,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,100.0
Zstd -1,7621482,250.88,ampd_power,486.11,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,31.52
Zstd -9,6559315,35.05,ampd_power,489.5,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,27.13
LZ4,10463399,390.13,ampd_power,1414.25,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,43.28
LZ4HC -1,9288080,121.54,ampd_power,1441.08,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,38.42
LZ4HC -9,7887458,12.7,ampd_power,1402.49,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,32.62
Snappy,9956173,327.61,ampd_power,936.5,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,41.18
FSE,18438675,401.9,ampd_power,467.72,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,76.26
Huffman,17495272,643.66,ampd_power,627.27,True,/rowmajor/uint8/ampd_power/ampd_power.dat,-1,5,8,c,24177600,72.36
Memcpy,248870,9586.3,ucr,2889.17,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,100.0
Zstd -1,88617,204.72,ucr,436.83,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,35.61
Zstd -9,79160,14.13,ucr,466.56,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,31.81
LZ4,140480,331.84,ucr,1128.3,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,56.45
LZ4HC -1,141573,94.61,ucr,984.28,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,56.89
LZ4HC -9,93428,3.23,ucr,1064.35,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,37.54
Snappy,128998,217.99,ucr,459.18,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,51.83
FSE,109010,298.24,ucr,302.7,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,43.8
Huffman,110729,429.07,ucr,440.75,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,44.49
Zstd -1,49637,123.49,ucr,313.58,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,35.11
Zstd -9,45101,9.99,ucr,446.82,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,31.91
LZ4,80813,300.6,ucr,651.19,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,57.17
LZ4HC -1,80712,74.29,ucr,871.52,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,57.1
LZ4HC -9,54834,3.7,ucr,1104.93,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,38.79
Snappy,75702,209.36,ucr,474.17,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,53.55
FSE,64067,342.5,ucr,323.57,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,45.32
Huffman,64802,501.17,ucr,742.14,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,45.84
Zstd -1,25762,142.41,ucr,321.6,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,47.7
Zstd -9,25077,14.64,ucr,316.67,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,46.43
LZ4,41013,226.99,ucr,1018.29,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,75.93
LZ4HC -1,39003,64.18,ucr,630.23,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,72.21
LZ4HC -9,34632,16.81,ucr,1083.58,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,64.12
Snappy,41046,169.95,ucr,546.28,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,76.0
FSE,25963,378.47,ucr,421.9,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,48.07
Huffman,26176,628.66,ucr,643.55,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,48.46
Zstd -1,10140,159.64,ucr,276.65,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,35.59
Zstd -9,9600,14.84,ucr,271.41,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,33.69
LZ4,18796,252.49,ucr,662.74,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,65.96
LZ4HC -1,17168,92.1,ucr,844.42,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,60.25
LZ4HC -9,12918,6.24,ucr,956.34,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,45.33
Snappy,15817,194.32,ucr,327.65,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,55.51
FSE,10503,330.36,ucr,422.32,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,36.86
Huffman,10716,473.15,ucr,631.16,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,37.61
Zstd -1,9926,133.1,ucr,385.97,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,48.01
Zstd -9,9477,25.82,ucr,315.16,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,45.84
LZ4,16070,223.39,ucr,886.62,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,77.73
LZ4HC -1,15302,88.76,ucr,909.95,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,74.01
LZ4HC -9,14016,42.59,ucr,1157.42,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,67.79
Snappy,15606,195.79,ucr,578.29,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,75.48
FSE,10235,371.06,ucr,397.31,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,49.5
Huffman,10360,327.24,ucr,560.95,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,50.11
Zstd -1,7752,133.47,ucr,381.5,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,37.49
Zstd -9,7619,22.69,ucr,333.84,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,36.85
LZ4,14329,320.93,ucr,724.88,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,69.31
LZ4HC -1,13372,97.5,ucr,915.07,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,64.68
LZ4HC -9,11281,17.99,ucr,1184.14,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,54.56
Snappy,12707,213.74,ucr,535.14,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,61.46
FSE,8334,335.85,ucr,372.68,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,40.31
Huffman,8391,538.45,ucr,469.58,True,/rowmajor/uint8/ucr/BirdChicken.dat,-1,5,8,c,20675,40.59
Zstd -1,21328,182.47,ucr,369.56,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,30.54
Zstd -9,19473,15.89,ucr,426.49,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,27.88
LZ4,36495,396.65,ucr,1066.05,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,52.26
LZ4HC -1,37518,112.77,ucr,595.24,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,53.72
LZ4HC -9,25096,5.67,ucr,863.72,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,35.94
Snappy,33536,261.49,ucr,591.93,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,48.02
FSE,22320,414.46,ucr,462.32,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,31.96
Huffman,22739,709.54,ucr,803.99,True,/rowmajor/uint8/ucr/Car.dat,-1,5,8,c,69835,32.56
Zstd -1,101246,480.88,ucr,591.67,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,81.86
Zstd -9,100460,28.83,ucr,446.78,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,81.22
LZ4,124048,1761.09,ucr,2389.82,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,100.29
LZ4HC -1,123025,96.03,ucr,2068.73,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,99.47
LZ4HC -9,122242,45.39,ucr,2154.0,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,98.83
Snappy,123694,6626.93,ucr,2303.77,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,100.01
FSE,100712,371.65,ucr,412.53,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,81.43
Huffman,101230,572.6,ucr,532.19,True,/rowmajor/uint8/ucr/CBF.dat,-1,5,8,c,123685,81.85
Zstd -1,336751,214.57,ucr,526.65,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,45.72
Zstd -9,255277,29.88,ucr,446.34,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,34.66
LZ4,642120,418.53,ucr,1195.38,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,87.19
LZ4HC -1,493506,88.51,ucr,1105.32,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,67.01
LZ4HC -9,420593,29.86,ucr,1182.72,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,57.11
Snappy,617074,273.54,ucr,758.78,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,83.79
FSE,409876,418.28,ucr,464.2,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,55.65
Huffman,411200,477.22,ucr,767.85,True,/rowmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,c,736492,55.83
Zstd -1,468360,298.06,ucr,474.71,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,20.06
Zstd -9,407726,44.49,ucr,587.29,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,17.47
LZ4,849502,583.85,ucr,1071.81,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,36.39
LZ4HC -1,820906,136.21,ucr,912.38,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,35.16
LZ4HC -9,505650,4.09,ucr,1360.49,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,21.66
Snappy,721485,396.72,ucr,750.1,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,30.91
FSE,366400,404.03,ucr,452.07,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,15.7
Huffman,436007,709.86,ucr,732.13,True,/rowmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,c,2334475,18.68
Zstd -1,8697,134.47,ucr,424.4,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,53.39
Zstd -9,8532,23.87,ucr,316.03,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,52.37
LZ4,13593,396.93,ucr,1056.14,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,83.44
LZ4HC -1,13118,94.53,ucr,1067.14,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,80.52
LZ4HC -9,12556,45.87,ucr,1287.11,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,77.07
Snappy,13699,289.41,ucr,803.42,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,84.09
FSE,8913,349.76,ucr,396.98,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,54.71
Huffman,8945,548.96,ucr,429.65,True,/rowmajor/uint8/ucr/Coffee.dat,-1,5,8,c,16291,54.91
Zstd -1,42081,374.89,ucr,759.32,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,11.61
Zstd -9,35821,96.95,ucr,792.85,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,9.88
LZ4,72570,769.3,ucr,1271.77,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,20.02
LZ4HC -1,68529,182.33,ucr,1106.74,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,18.9
LZ4HC -9,45425,15.01,ucr,1409.48,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,12.53
Snappy,71830,565.94,ucr,924.06,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,19.82
FSE,96465,371.65,ucr,401.47,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,26.61
Huffman,100841,546.46,ucr,691.78,True,/rowmajor/uint8/ucr/Computers.dat,-1,5,8,c,362495,27.82
Zstd -1,115268,170.26,ucr,463.39,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,48.45
Zstd -9,118904,12.68,ucr,390.5,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,49.98
LZ4,191704,372.14,ucr,1226.98,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,80.58
LZ4HC -1,177903,90.12,ucr,959.15,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,74.78
LZ4HC -9,150604,8.46,ucr,1242.36,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,63.31
Snappy,181446,231.98,ucr,607.24,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,76.27
FSE,112419,373.95,ucr,410.68,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,47.26
Huffman,112838,609.98,ucr,508.17,True,/rowmajor/uint8/ucr/Cricket_X.dat,-1,5,8,c,237895,47.43
Zstd -1,114672,181.14,ucr,458.66,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,48.2
Zstd -9,118715,12.08,ucr,237.15,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,49.9
LZ4,192819,372.88,ucr,1291.16,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,81.05
LZ4HC -1,176784,92.85,ucr,979.2,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,74.31
LZ4HC -9,150781,7.81,ucr,959.57,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,63.38
Snappy,182332,237.5,ucr,688.46,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,76.64
FSE,111311,406.24,ucr,417.49,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,46.79
Huffman,111569,693.45,ucr,534.75,True,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,c,237895,46.9
Zstd -1,115480,161.93,ucr,495.0,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,48.54
Zstd -9,119112,13.22,ucr,373.66,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,50.07
LZ4,192157,315.05,ucr,1081.85,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,80.77
LZ4HC -1,178085,92.23,ucr,928.21,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,74.86
LZ4HC -9,150832,8.57,ucr,1106.86,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,63.4
Snappy,181973,212.49,ucr,673.57,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,76.49
FSE,112832,374.57,ucr,418.69,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,47.43
Huffman,113256,576.08,ucr,741.96,True,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,5,8,c,237895,47.61
Zstd -1,33599,157.18,ucr,274.15,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,29.81
Zstd -9,29316,15.46,ucr,459.07,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,26.01
LZ4,56997,371.47,ucr,736.8,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,50.58
LZ4HC -1,58246,75.24,ucr,864.23,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,51.68
LZ4HC -9,36294,5.14,ucr,1035.07,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,32.21
Snappy,52969,212.1,ucr,452.96,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,47.0
FSE,40802,294.48,ucr,461.9,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,36.21
Huffman,41693,691.38,ucr,802.9,True,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,-1,5,8,c,112695,37.0
Zstd -1,27419,208.21,ucr,527.01,True,/rowmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,45810,59.85
Zstd -9,26602,50.92,ucr,402.87,True,/rowmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,45810,58.07
LZ4,37477,507.3,ucr,1248.81,True,/rowmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,45810,81.81
LZ4HC -1,36396,90.74,ucr,1192.07,True,/rowmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,45810,79.45
LZ4HC -9,35432,58.39,ucr,1170.77,True,/rowmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,45810,77.35
Snappy,37702,669.99,ucr,1278.43,True,/rowmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,45810,82.3
FSE,30669,357.98,ucr,396.35,True,/rowmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,45810,66.95
